age,educ,rural,black,asian,mixed,nativeamer,disability,employed_ft,employed_pt,unemployed,overtime,student,married,female,occupation,logdailywage,dailywage
56,60,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.49173,72.34116
23,81,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,
35,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.72342,91.20245
47,111,0,0,1,0,0,0,0,0,1,0,0,1,1,1,,
32,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.85468,38.25754
56,81,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14.25437,155.0941
23,111,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,
42,92,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,
25,81,0,0,1,0,0,0,1,0,0,0,0,0,1,3,12.10949,18.15865
37,111,0,0,1,0,0,0,0,0,1,0,0,1,1,3,,
37,81,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13.1132,49.54417
39,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.31046,8.167179
39,81,1,0,0,0,0,0,1,0,0,1,0,1,1,1,13.34384,62.3957
39,81,0,0,0,0,0,0,0,1,0,0,0,0,1,2,13.02167,45.21066
58,81,0,0,0,0,0,0,0,1,0,0,0,1,1,3,12.80143,36.27343
22,91,1,0,0,0,0,0,1,0,0,0,1,0,1,2,,
47,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.50783,199.8337
40,123,1,0,0,0,0,0,1,0,0,1,0,1,1,3,12.5987,29.61734
39,73,0,0,0,0,0,0,0,0,1,0,0,0,1,3,,
45,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.84978,38.07032
55,111,0,1,0,0,0,0,1,0,0,0,0,1,1,2,12.5254,27.52404
40,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.91858,301.3404
51,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.98014,117.8954
20,73,1,0,0,0,0,0,1,0,0,0,1,0,1,2,,
28,73,0,0,0,0,0,0,1,0,0,0,0,0,1,4,10.99827,5.977088
26,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11.67886,11.80501
51,123,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.63787,83.724
38,81,1,0,0,0,0,0,1,0,0,0,0,1,1,1,12.48715,26.49118
50,40,1,0,0,1,0,0,1,0,0,1,0,0,1,2,13.76909,95.4641
46,92,0,1,0,0,0,0,1,0,0,0,0,0,1,1,14.30455,163.0746
40,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.63316,83.33089
53,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.90441,109.2971
32,111,1,0,0,0,0,0,1,0,0,1,0,1,1,1,12.27729,21.47624
50,73,0,0,0,0,0,1,0,1,0,0,0,1,1,2,12.9559,42.33266
39,91,1,0,0,0,0,0,1,0,0,0,0,1,1,3,13.14444,51.11628
45,91,1,0,0,0,0,0,0,1,0,0,0,1,1,2,12.66975,31.79808
45,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.6971,88.8331
52,73,0,1,0,0,0,0,1,0,0,0,0,1,1,3,12.83059,37.34683
27,73,0,1,0,0,0,0,1,0,0,0,0,0,1,2,10.71906,4.520947
41,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.06639,128.516
28,71,0,0,0,0,0,0,1,0,0,0,0,0,1,2,11.79642,13.27764
57,81,0,0,0,0,0,0,1,0,0,1,0,0,1,4,13.77263,95.80283
22,73,0,0,0,0,0,0,0,0,1,0,1,0,1,0,,
33,91,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.03679,6.211811
48,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.88013,106.6758
50,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.91143,110.067
27,92,0,0,0,0,0,0,1,0,0,0,0,0,1,3,10.46234,3.497327
59,91,0,0,1,0,0,0,0,1,0,0,0,1,1,2,11.77063,12.93962
56,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.3766,64.47392
47,81,1,0,0,0,0,0,1,0,0,0,0,1,1,3,13.78214,96.71753
46,111,0,0,0,0,0,0,1,0,0,1,0,1,1,1,15.00001,326.9058
48,111,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.19888,146.7227
50,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.42325,67.55315
60,73,0,0,0,0,0,0,1,0,0,0,0,0,1,5,13.67971,87.30196
24,91,0,1,0,0,0,0,0,0,1,0,1,1,1,1,,
34,125,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.60728,220.73
24,73,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
38,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.65914,31.46265
56,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.85807,104.3479
30,123,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.83147,37.37982
36,81,0,0,0,0,0,0,1,0,0,0,0,1,1,5,12.46095,25.80594
33,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.31667,22.33891
58,92,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.52331,74.66157
28,81,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11.21048,7.390121
48,91,0,0,0,0,0,1,0,1,0,0,0,1,1,2,12.63402,30.6821
24,92,0,0,0,0,0,0,1,0,0,0,1,1,1,2,,
23,81,0,0,0,0,0,0,1,0,0,0,1,0,1,2,,
47,73,0,0,0,0,0,0,1,0,0,1,0,0,1,2,12.61447,30.08808
22,73,0,0,0,0,0,0,0,1,0,0,1,0,1,3,,
46,73,0,0,0,0,0,0,1,0,0,0,0,1,1,5,13.3103,60.33802
50,73,0,0,0,0,0,0,1,0,0,1,0,1,1,2,14.3383,168.6729
21,73,1,0,0,0,0,0,1,0,0,0,1,1,1,5,,
33,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.06566,47.24383
34,73,0,0,0,0,0,0,0,1,0,0,0,1,1,3,12.99183,43.88123
25,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,11.45732,9.459106
27,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,10.65674,4.247778
47,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.60425,80.95654
60,73,0,0,1,0,0,0,0,1,0,0,0,1,1,1,13.88012,106.6742
30,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.02011,45.14005
24,111,1,0,0,0,0,0,1,0,0,0,1,1,1,1,,
20,60,0,0,0,0,0,0,0,0,1,0,1,0,1,3,,
56,123,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13.97689,117.5135
60,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.42417,67.61527
60,111,1,0,0,0,0,0,0,1,0,0,0,1,1,1,13.69492,88.63965
46,30,0,0,1,0,0,0,1,0,0,0,0,1,1,2,13.10417,49.09874
50,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.50667,73.42992
51,73,0,1,0,0,0,0,1,0,0,0,0,1,1,2,13.09086,48.44926
29,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11.56557,10.54059
48,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.72514,91.35905
22,111,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,
44,125,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.0733,129.407
48,123,1,0,0,0,0,0,1,0,0,1,0,0,1,1,13.20024,54.04942
26,81,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11.15143,6.966339
32,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.16193,52.01794
28,81,1,0,0,0,0,0,0,0,1,0,0,1,1,2,,
30,73,0,0,0,0,0,0,0,0,1,0,0,0,1,5,,
41,73,1,0,0,0,0,0,1,0,0,0,0,1,1,2,13.00546,44.48359
43,92,1,0,0,0,1,0,1,0,0,0,0,1,1,3,13.15449,51.63244
30,73,0,0,0,0,0,0,1,0,0,0,0,0,1,5,12.00864,16.41671
26,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11.11818,6.738523
26,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11.98867,16.09214
25,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.37009,3.189127
57,81,1,0,1,0,0,0,1,0,0,0,0,1,1,1,14.03859,124.9919
47,73,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13.95896,115.4244
53,71,0,0,0,0,0,0,1,0,0,1,0,1,1,2,13.69829,88.93889
33,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.58638,29.25471
28,111,0,0,0,1,0,0,1,0,0,1,0,0,1,1,12.49165,26.61067
43,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.1933,53.67567
24,60,0,0,0,0,0,0,0,0,1,0,1,0,1,3,,
55,2,1,0,0,0,0,0,1,0,0,0,0,0,1,5,13.46326,70.31071
36,81,0,0,1,0,0,0,0,0,1,0,0,1,1,3,,
36,81,0,0,0,0,0,0,1,0,0,1,0,0,1,3,12.04335,16.99648
43,111,1,0,0,0,0,0,1,0,0,1,0,1,1,1,13.10292,49.03729
54,123,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.08753,131.2614
52,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.94659,114.0056
48,111,1,0,0,0,0,0,0,1,0,0,0,1,1,1,13.66261,85.82118
32,92,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.28886,21.72624
56,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.79888,98.35066
51,91,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.28088,159.2607
41,111,0,0,0,0,1,0,0,0,1,0,0,1,1,1,,
22,81,1,0,0,0,0,0,0,1,0,0,1,0,1,1,,
50,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.43406,68.28728
49,123,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.65795,232.2023
20,10,0,0,0,0,0,0,0,1,0,0,1,0,1,3,,
34,111,0,0,0,0,0,0,1,0,0,0,0,1,1,4,13.26538,57.6875
35,91,0,0,0,0,0,0,1,0,0,1,0,1,1,1,12.29131,21.77946
36,20,0,0,0,0,0,0,1,0,0,0,0,0,1,5,12.99292,43.9293
34,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.96315,42.64051
54,81,1,0,0,0,0,0,1,0,0,0,0,0,1,2,13.04653,46.34866
42,123,1,0,0,0,0,0,1,0,0,1,0,1,1,1,15.28771,435.8808
33,81,0,0,0,0,0,0,1,0,0,0,0,0,1,2,13.44088,68.75464
47,71,0,1,0,0,0,0,0,0,1,0,0,0,1,2,,
33,111,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13.05579,46.77989
36,111,0,0,1,0,0,0,1,0,0,0,0,0,1,3,12.94522,41.8831
43,111,1,0,0,0,0,0,1,0,0,1,0,1,1,1,15.33926,458.941
26,73,0,1,0,0,0,0,0,1,0,0,0,0,1,5,10.41843,3.347092
20,81,0,0,0,0,0,0,0,1,0,0,1,0,1,3,,
24,111,0,0,0,0,0,0,0,0,1,1,1,1,1,1,,
44,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.98485,118.4524
33,73,0,0,0,0,0,0,1,0,0,0,0,0,1,5,13.11598,49.68181
50,40,0,0,0,0,0,0,1,0,0,0,0,0,1,2,13.04112,46.09862
51,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.93287,112.4519
50,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.11449,134.848
21,73,0,1,0,0,0,0,0,1,0,0,1,0,1,1,,
29,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.46192,9.50275
42,73,0,0,0,0,0,0,0,0,1,0,0,0,1,2,,
30,91,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11.18763,7.22313
46,73,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.66257,85.81824
37,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.81845,36.8961
25,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.8723,5.269653
38,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.00365,44.4031
44,81,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13.65209,84.92356
52,73,0,0,0,0,0,0,1,0,0,0,0,0,1,2,13.64322,84.17361
28,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11.75411,12.72751
23,73,0,0,0,0,1,0,0,1,0,0,1,0,1,3,,
48,123,0,0,1,0,0,0,1,0,0,0,0,0,1,1,14.44949,188.5102
42,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14.78509,263.6824
47,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.04952,46.48752
45,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.94426,113.7407
34,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.26548,57.69305
58,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.552,76.83473
40,73,1,0,0,1,0,0,1,0,0,1,0,1,1,4,13.25198,56.9198
38,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.51731,201.7374
44,73,0,0,0,0,1,0,1,0,0,0,0,0,1,3,12.83586,37.54431
24,111,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,
44,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.20751,147.9942
29,73,1,0,0,0,0,0,1,0,0,0,0,1,1,3,10.24915,2.825844
30,81,0,0,0,1,0,0,0,0,1,0,0,1,1,3,,
59,81,1,0,0,0,0,0,1,0,0,0,0,1,1,2,13.00868,44.62704
28,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,10.03932,2.290991
32,40,0,0,0,0,0,0,1,0,0,0,0,1,1,5,10.59495,3.993254
53,111,1,0,0,0,0,0,1,0,0,0,0,1,1,3,14.27706,158.6536
41,81,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12.49192,26.61777
59,81,1,0,0,0,0,0,0,1,0,0,0,1,1,2,13.04213,46.14516
42,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.03343,45.7452
33,81,1,0,0,0,0,0,1,0,0,0,0,1,1,5,12.21851,20.25022
25,92,1,0,0,0,0,1,0,1,0,0,0,0,1,3,9.411228,1.222488
37,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.03455,45.79644
55,81,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.56617,77.93121
45,111,1,0,0,0,0,0,1,0,0,1,0,1,1,3,13.35762,63.26163
34,123,0,0,0,0,0,0,1,0,0,1,0,1,1,3,12.76338,34.91947
41,111,0,0,0,1,0,0,1,0,0,1,0,1,1,3,13.60699,81.17812
35,91,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.37021,64.06339
47,30,0,0,0,0,0,0,1,0,0,0,0,1,1,5,13.42736,67.83099
45,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.70341,89.39536
49,91,0,1,0,0,0,0,1,0,0,0,0,1,1,3,14.10546,133.6354
42,20,0,0,0,0,0,0,1,0,0,0,0,1,1,3,11.73496,12.48613
57,124,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.47723,193.8117
42,111,1,0,0,0,0,0,1,0,0,1,0,1,1,3,12.70714,33.00977
57,111,0,0,0,0,0,0,0,1,0,0,0,0,1,2,12.35584,23.23134
39,73,0,0,0,0,0,0,1,0,0,1,0,1,1,3,12.68051,32.14206
59,111,0,0,0,0,0,0,1,0,0,0,0,0,1,3,12.92447,41.02306
34,73,1,0,0,0,0,0,0,1,0,0,0,0,1,2,11.30006,8.082682
59,73,1,0,0,0,0,0,1,0,0,0,0,1,1,1,12.60583,29.82932
30,81,0,0,1,0,0,0,0,1,0,0,0,1,1,3,11.55371,10.41628
46,73,0,1,0,0,0,0,1,0,0,0,0,1,1,2,12.32965,22.63064
36,73,1,0,0,0,0,0,1,0,0,0,0,0,1,3,11.84928,13.99834
40,81,1,0,0,0,0,0,0,1,0,0,0,1,1,2,11.95635,15.58034
49,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.35491,171.498
31,111,0,0,0,0,0,0,0,1,0,0,0,0,1,2,12.14718,18.85613
33,50,0,1,0,0,0,1,0,0,1,0,0,1,1,2,,
29,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.64962,31.16435
38,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.92076,40.871
50,73,1,0,0,0,0,0,1,0,0,0,0,1,1,2,13.82132,100.5828
39,123,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.16034,141.1744
53,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.95256,114.689
36,92,1,0,0,0,0,0,0,0,1,0,0,0,1,5,,
46,71,0,0,0,0,0,0,1,0,0,0,0,0,1,2,13.51682,74.17889
28,60,1,0,0,0,0,0,1,0,0,0,0,1,1,4,10.11215,2.464051
47,111,0,0,1,0,0,0,1,0,0,0,0,1,1,3,14.29359,161.2976
46,73,0,0,0,0,0,0,1,0,0,0,0,0,1,2,14.02782,123.653
36,73,1,1,0,0,0,0,1,0,0,0,0,0,1,2,11.88015,14.43718
23,81,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
33,91,1,0,0,0,0,0,1,0,0,0,0,1,1,3,11.29169,8.015308
55,73,1,0,0,0,0,0,0,1,0,0,0,0,1,2,12.7087,33.06134
48,30,0,0,0,0,0,0,1,0,0,0,0,1,1,2,12.50963,27.09344
39,73,0,1,0,0,0,0,0,0,1,0,0,0,1,1,,
25,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10.90671,5.454114
47,73,1,0,0,0,0,0,0,0,1,0,0,0,1,2,,
30,81,1,0,0,0,0,0,0,1,0,0,0,1,1,1,12.65313,31.27416
46,81,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.32147,165.8572
29,81,1,0,0,0,0,0,1,0,0,0,0,0,1,1,12.81526,36.77872
40,81,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.27658,58.33695
45,92,0,0,0,0,0,0,1,0,0,0,0,0,1,5,14.23024,151.3961
32,81,1,0,0,0,0,0,0,1,0,0,0,0,1,2,11.23796,7.595983
42,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.43403,68.28481
34,81,1,0,0,0,0,0,0,1,0,0,0,1,1,3,12.28306,21.60049
58,91,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.99752,326.0928
52,91,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.99115,119.2002
42,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.05361,126.8841
41,73,1,0,0,0,0,0,1,0,0,0,0,0,1,3,12.81847,36.89694
51,92,0,0,1,0,0,0,0,1,0,0,0,1,1,3,13.18818,53.40139
47,40,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.61302,81.66926
46,81,0,0,0,0,0,0,1,0,0,0,0,1,1,2,14.37715,175.3543
52,92,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.48769,26.5055
33,92,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.19799,53.92791
20,73,0,0,0,0,0,0,0,1,0,0,1,0,1,3,,
33,30,0,0,0,0,0,0,0,1,0,0,0,0,1,5,11.15489,6.990497
57,111,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.0464,125.9722
54,123,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.74901,93.56598
50,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.20902,148.2177
40,73,0,0,0,0,0,0,1,0,0,1,0,0,1,1,12.16612,19.21678
53,73,0,0,1,0,0,0,1,0,0,0,0,1,1,3,13.16685,52.2747
40,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.3962,65.75026
34,73,0,0,0,0,0,0,1,0,0,0,0,1,1,5,12.73182,33.83443
34,111,1,0,0,0,0,0,0,1,0,0,0,1,1,1,11.42154,9.126643
30,91,1,0,0,0,0,0,0,1,0,0,0,0,1,1,12.39403,24.13561
58,124,0,1,0,0,0,0,1,0,0,1,0,1,1,1,14.9571,313.1727
50,111,0,0,0,0,0,0,1,0,0,0,0,0,1,2,14.17484,143.2373
54,73,0,0,0,0,0,0,1,0,0,1,0,0,1,2,12.48161,26.3447
50,125,1,0,0,0,0,0,1,0,0,0,0,0,1,4,15.39504,485.2661
40,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.26666,57.76126
31,73,1,0,0,0,0,0,0,0,1,0,0,0,1,2,,
49,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.99018,43.80889
56,73,0,0,0,0,0,0,1,0,0,0,0,0,1,2,14.3597,172.3206
34,123,0,1,0,0,0,1,0,0,1,0,0,0,1,3,,
48,73,0,0,0,0,0,0,0,1,0,0,0,1,1,2,11.96193,15.66746
45,40,0,0,0,0,0,1,1,0,0,0,0,0,1,2,13.51931,74.3639
45,30,0,0,1,0,0,0,0,1,0,0,0,1,1,2,12.75,34.45525
54,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,14.12046,135.6561
56,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.01707,122.3311
32,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.75888,34.7626
55,73,0,0,0,0,0,0,1,0,0,1,0,1,1,3,13.35838,63.30961
38,124,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.95688,313.1043
26,81,0,1,0,0,0,0,0,1,0,0,0,1,1,3,11.33263,8.350196
56,92,0,0,0,0,0,0,1,0,0,0,0,1,1,3,11.97389,15.85605
50,73,1,0,0,0,0,0,1,0,0,0,0,0,1,3,12.95194,42.16537
25,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,10.71449,4.50032
43,123,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13.94641,113.985
50,123,0,1,0,0,0,0,0,0,1,0,0,1,1,1,,
47,30,0,0,0,0,0,0,1,0,0,0,0,0,1,5,14.18873,145.2398
30,60,0,0,1,0,0,0,1,0,0,0,0,0,1,3,11.08906,6.545099
50,73,0,0,0,0,0,0,1,0,0,0,0,0,1,5,13.38212,64.83104
30,91,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.51541,74.07405
39,73,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13.35754,63.25668
33,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.451,69.45387
26,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.17279,19.34529
44,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.82878,275.458
23,111,1,0,0,0,0,0,1,0,0,0,1,0,1,1,,
23,81,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,
23,111,0,0,0,0,0,0,1,0,0,0,1,1,1,1,,
50,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.2228,55.28285
20,81,0,0,0,1,0,0,0,1,0,0,1,0,1,2,,
34,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,12.5068,27.01684
25,92,0,0,0,0,0,0,1,0,0,0,0,1,1,3,10.53004,3.742293
38,92,0,1,0,0,0,1,0,0,1,0,0,0,1,2,,
44,111,0,0,0,0,0,0,1,0,0,1,0,1,1,1,13.89324,108.0832
46,73,0,0,0,0,0,0,0,1,0,0,0,0,1,2,13.09344,48.57446
57,81,1,0,0,0,0,0,0,1,0,0,0,0,1,1,13.31502,60.62335
49,81,1,0,0,0,0,0,0,0,1,1,0,1,1,5,,
51,50,1,1,0,0,0,0,1,0,0,0,0,1,1,3,11.72748,12.39304
49,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.50569,73.35776
37,73,1,0,0,0,0,0,0,1,0,0,0,1,1,2,12.54385,28.03657
38,50,0,0,1,0,0,0,1,0,0,1,0,1,1,2,12.21874,20.25503
21,73,0,0,0,0,0,0,0,0,1,0,1,0,1,2,,
39,73,0,0,0,0,0,0,0,1,0,0,0,0,1,5,13.78128,96.63501
49,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.76785,95.34555
37,81,0,1,0,0,0,1,1,0,0,0,0,0,1,3,13.49439,72.53334
23,81,0,0,0,1,0,0,0,1,0,0,1,0,1,2,,
33,20,0,0,0,0,0,0,1,0,0,0,0,1,1,4,11.85362,14.05919
37,71,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.26994,57.95124
46,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.00487,120.8472
50,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.44684,69.16521
45,91,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.25865,57.30051
29,60,0,0,0,0,0,1,0,0,1,0,0,0,1,5,,
47,10,0,0,0,0,0,0,1,0,0,0,0,1,1,5,13.13932,50.85493
48,123,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.99393,119.5326
45,91,1,0,0,0,0,0,1,0,0,0,0,1,1,5,12.57482,28.91849
53,73,1,0,0,0,0,0,1,0,0,0,0,1,1,3,14.2862,160.1094
41,81,1,0,0,0,0,0,1,0,0,0,0,1,1,3,14.21326,148.8478
27,73,0,1,0,0,0,0,1,0,0,0,0,0,1,3,10.18112,2.639994
29,81,0,0,0,0,0,0,0,1,0,0,0,1,1,3,11.16524,7.063226
41,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.5902,79.82671
37,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.75514,12.74062
36,123,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.53946,75.87733
21,73,0,0,0,1,0,0,1,0,0,0,1,0,1,1,,
28,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.26109,21.13127
34,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.10067,48.92724
47,123,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.18984,145.4014
43,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.2003,54.05256
46,60,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.76282,94.86755
24,81,0,1,0,0,0,0,1,0,0,0,1,0,1,2,,
20,81,0,0,0,0,0,0,0,1,0,0,1,0,1,2,,
50,81,0,1,0,0,0,0,1,0,0,0,0,1,1,1,14.0234,123.1079
55,81,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14.59881,218.8686
40,91,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.50792,73.52172
21,73,0,1,0,0,0,0,1,0,0,0,1,0,1,3,,
34,92,0,0,0,0,0,0,1,0,0,0,0,0,1,3,12.51501,27.23951
38,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.27124,58.0265
59,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.17512,52.70877
37,81,0,0,0,0,0,0,1,0,0,1,0,0,1,3,13.73542,92.30338
52,123,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.92963,112.0887
24,123,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
49,81,1,0,0,0,0,0,1,0,0,0,0,0,1,3,14.53706,205.7609
27,81,0,1,0,0,0,0,0,1,0,0,0,0,1,3,9.646338,1.546506
28,123,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12.9323,41.34536
58,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.04172,125.384
49,92,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14.35786,172.0047
23,81,1,1,0,0,0,0,1,0,0,0,1,0,1,1,,
28,73,0,0,0,0,0,1,1,0,0,0,0,0,1,2,10.50074,3.634242
44,40,1,0,0,0,0,1,0,1,0,0,0,1,1,2,13.24112,56.30476
46,73,1,0,0,0,0,0,1,0,0,0,0,1,1,5,12.6378,30.7984
